2.220096, 1.818182, 0.000000
-3.043062, 1.435407, 0.000000
3.770335, -0.047847, 0.000000
1.473684, 2.428230, 0.000000
2.162679, 1.674641, 0.000000
-1.818182, 0.657895, 0.000000
3.349282, 0.777512, 0.000000
1.014354, -1.578947, 0.000000
1.167464, -2.428230, 0.000000
0.516746, 1.830144, 0.000000
-0.784689, 2.248804, 0.000000
0.267943, -2.404306, 0.000000
3.636364, 1.590909, 0.000000
1.626794, -0.215311, 0.000000
1.224880, -2.284689, 0.000000
2.602871, -1.519139, 1.000000
0.114833, 1.435407, 0.000000
-3.827751, -2.117225, 0.000000
-1.435407, 1.315789, 0.000000
1.186603, 0.023923, 1.000000
3.598086, -0.825359, 0.000000
-1.837321, -0.179426, 0.000000
-1.779904, -0.717703, 1.000000
-1.971292, 1.267943, 1.000000
3.406699, 0.155502, 0.000000
3.980861, 1.770335, 0.000000
-1.454545, -0.023923, 1.000000
3.119617, -0.885167, 1.000000
-3.387560, 0.622010, 1.000000
-3.425837, 0.705742, 0.000000
-3.081340, 0.885167, 1.000000
-1.665072, -0.765550, 0.000000
0.555024, -0.777512, 1.000000
0.727273, 1.949761, 0.000000
3.023923, -2.272727, 0.000000
3.464115, -0.980861, 0.000000
-0.440191, -0.956938, 0.000000
-0.899522, -1.004785, 0.000000
-3.100478, 2.033493, 0.000000
-1.569378, -1.148325, 0.000000
0.631579, 0.454545, 1.000000
-1.416268, 1.794258, 0.000000
3.157895, -0.107656, 1.000000
-0.861244, 1.590909, 0.000000
2.028708, -0.382775, 1.000000
-3.559809, -1.698565, 0.000000
2.966507, 0.083732, 1.000000
2.200957, 1.794258, 0.000000
-0.631579, 0.526316, 1.000000
-2.775120, 0.023923, 0.000000
-2.545455, -1.519139, 0.000000
3.138756, 2.452153, 0.000000
-3.751196, 2.452153, 0.000000
3.177033, 1.854067, 0.000000
0.459330, 0.741627, 0.000000
0.880383, 0.191388, 0.000000
2.660287, -1.555024, 1.000000
1.856459, -0.645933, 0.000000
3.827751, -0.968900, 0.000000
0.325359, -1.004785, 0.000000
3.291866, -0.956938, 1.000000
-2.889952, -1.459330, 0.000000
-2.028708, 0.466507, 0.000000
-2.564593, -0.861244, 1.000000
-3.617225, 2.069378, 0.000000
0.287081, 2.440191, 0.000000
-2.239234, 0.681818, 0.000000
-1.741627, -0.622010, 1.000000
2.889952, -0.215311, 0.000000
0.555024, 0.370813, 1.000000
0.861244, -2.105263, 0.000000
-0.363636, -2.093301, 0.000000
3.387560, -2.404306, 0.000000
2.717703, -1.495215, 1.000000
-3.502392, -0.610048, 0.000000
-3.770335, 2.200957, 0.000000
-0.803828, -1.267943, 0.000000
2.047847, -0.944976, 0.000000
3.119617, -2.356459, 0.000000
1.875598, 0.813397, 0.000000
0.459330, -1.722488, 0.000000
3.827751, 1.267943, 0.000000
1.645933, -1.184211, 0.000000
-3.598086, -1.160287, 0.000000
1.090909, -0.311005, 0.000000
0.842105, 2.368421, 0.000000
-2.009569, -1.782297, 0.000000
0.287081, -2.296651, 0.000000
-0.593301, 0.227273, 1.000000
-0.153110, 2.356459, 0.000000
2.047847, 0.442584, 0.000000
